bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat,node_id
MA010120220813426268,연구개발특구에프엔에스,,N1,시설관리·임대,N101,시설관리,N10101,사업시설 유지·관리 서비스업,N74100,사업시설 유지ㆍ관리 서비스업,30,대전광역시,30200,유성구,30200550,신성동,3020012700,도룡동,3020012700103860002,1,대지,386,2,대전광역시 유성구 도룡동 386-2,302002010001,대전광역시 유성구 대덕대로,593,,3020012700103860003005525,대덕테크비즈센터,대전광역시 유성구 대덕대로 593,305805,34112,,,,127.378133723987,36.3861926459164,kriss
MA010120220806246103,케이티지주,,M1,과학·기술,M106,시장 조사,M10601,시장 조사 및 여론 조사업,M71400,시장 조사 및 여론 조사업,30,대전광역시,30200,유성구,30200550,신성동,3020012700,도룡동,3020012700103860002,1,대지,386,2,대전광역시 유성구 도룡동 386-2,302002010001,대전광역시 유성구 대덕대로,593,,3020012700103860003005525,도룡동대덕테크비즈센터,대전광역시 유성구 대덕대로 593,305805,34112,,,,127.378133723987,36.3861926459164,kriss
MA010120220806251558,인사이트주,코리아,M1,과학·기술,M106,시장 조사,M10601,시장 조사 및 여론 조사업,M71400,시장 조사 및 여론 조사업,30,대전광역시,30200,유성구,30200550,신성동,3020012700,도룡동,3020012700103860002,1,대지,386,2,대전광역시 유성구 도룡동 386-2,302002010001,대전광역시 유성구 대덕대로,593,,3020012700103860003005525,대덕테크비지니스센터,대전광역시 유성구 대덕대로 593,305805,34112,,4,,127.378133723987,36.3861926459164,kriss
MA0101202305A0101861,크린토피아대전,신성점,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180044,1,대지,118,44,대전광역시 유성구 신성동 118-44,302003167001,대전광역시 유성구 가정로,87,,3020012500101180044005747,,대전광역시 유성구 가정로 87,305804,34120,,,,127.353075598797,36.3855033468546,krict
MA010120220806186449,대덕공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180044,1,대지,118,44,대전광역시 유성구 신성동 118-44,302003167001,대전광역시 유성구 가정로,87,,3020012500101180044005747,,대전광역시 유성구 가정로 87,305804,34120,,,,127.353075598797,36.3855033468546,krict
MA0101202301A0052217,마릇,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180007,1,대지,118,7,대전광역시 유성구 신성동 118-7,302004301002,대전광역시 유성구 가정로89번길,12,1,3020012500101180007006118,,대전광역시 유성구 가정로89번길 12-1,305804,34120,,1,,127.353167735616,36.386160928907,krict
MA010120220812756756,팔복집,,I2,음식,I201,한식,I20113,복 요리 전문,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180019,1,대지,118,19,대전광역시 유성구 신성동 118-19,302004301002,대전광역시 유성구 가정로89번길,12,,3020012500101180019006282,,대전광역시 유성구 가정로89번길 12,305804,34120,,1,,127.353200641711,36.3860436794599,krict
MA010120220813517881,디에떼에스프레소신성,2호점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180023,1,대지,118,23,대전광역시 유성구 신성동 118-23,302004301002,대전광역시 유성구 가정로89번길,8,,3020012500101180023007233,,대전광역시 유성구 가정로89번길 8,305804,34120,,1,,127.353244326127,36.3858452927889,krict
MA0101202501A0038467,마제신성,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180023,1,대지,118,23,대전광역시 유성구 신성동 118-23,302004301002,대전광역시 유성구 가정로89번길,8,,3020012500101180023007233,마들렌,대전광역시 유성구 가정로89번길 8,305804,34120,,1,,127.353244326127,36.3858452927889,krict
MA010120220806218016,수레와바퀴,,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180036,1,대지,118,36,대전광역시 유성구 신성동 118-36,302003167001,대전광역시 유성구 가정로,89,,3020012500101180036005743,,대전광역시 유성구 가정로 89,305804,34120,,,,127.353309811572,36.3855387011581,krict
MA010120220805779977,시루향기신성동,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180042,1,대지,118,42,대전광역시 유성구 신성동 118-42,302003167001,대전광역시 유성구 가정로,91,,3020012500101180042006402,,대전광역시 유성구 가정로 91,305804,34120,,1,,127.353466089498,36.3855923090514,krict
MA0101202209A0073045,투썸플레이스대전,신성점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180041,1,대지,118,41,대전광역시 유성구 신성동 118-41,302003167001,대전광역시 유성구 가정로,93,,3020012500101180041005739,,대전광역시 유성구 가정로 93,305804,34120,,2,,127.353678012229,36.3856277285871,krict
MA0101202406A0231653,문정로설렁탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180040,1,대지,118,40,대전광역시 유성구 신성동 118-40,302003167001,대전광역시 유성구 가정로,95,,3020012500101180040007260,,대전광역시 유성구 가정로 95,305804,34120,,1,,127.353856458579,36.3856542352149,krict
MA0101202307A0044719,입세한의원,,Q1,보건의료,Q102,의원,Q10211,한의원,Q86203,한의원,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180040,1,대지,118,40,대전광역시 유성구 신성동 118-40,302003167001,대전광역시 유성구 가정로,95,,3020012500101180040007260,외,대전광역시 유성구 가정로 95,305804,34120,,2,,127.353856458579,36.3856542352149,krict
MA010120220814254484,문정로설렁탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101180040,1,대지,118,40,대전광역시 유성구 신성동 118-40,302003167001,대전광역시 유성구 가정로,95,,3020012500101180040007260,,대전광역시 유성구 가정로 95,305804,34120,,1,,127.353856458579,36.3856542352149,krict
MA0106202307A0975399,그린브라우니화학연구소점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800101000000,1,대지,100,,대전광역시 유성구 장동 100,302003167001,대전광역시 유성구 가정로,141,,3020012500101540005000001,,대전광역시 유성구 가정로 141,305804,34114,,,,127.355150456712,36.3883539055772,krict
MA0106202301A1814400,가온에프앤에스한국화학연구원점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800101000000,1,대지,100,,대전광역시 유성구 장동 100,302003167001,대전광역시 유성구 가정로,141,,3020012500101540005000001,,대전광역시 유성구 가정로 141,305804,34114,,,,127.355150456712,36.3883539055772,krict
MA010120220800535260,디디마트한국화학연구원점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800101000000,1,대지,100,,대전광역시 유성구 장동 100,302003167001,대전광역시 유성구 가정로,141,,3020012500101540005000001,한국화학연구원,대전광역시 유성구 가정로 141,305804,34114,,1,,127.355150456712,36.3883539055772,krict
MA0106202201A0636328,후니드한국화학연구원카페,대전점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800101000000,1,대지,100,,대전광역시 유성구 장동 100,302003167001,대전광역시 유성구 가정로,141,,3020012500101540005000001,,대전광역시 유성구 가정로 141,305804,34114,,,,127.355150456712,36.3883539055772,krict
MA010120220806174147,선엔지니어링,,M1,과학·기술,M109,기술 서비스,M10903,건물 및 토목 엔지니어링 서비스업,M72121,건물 및 토목 엔지니어링 서비스업,30,대전광역시,30200,유성구,30200550,신성동,3020012500,신성동,3020012500101000000,1,대지,100,,대전광역시 유성구 신성동 100,302003167001,대전광역시 유성구 가정로,99,,3020012500101000000005324,,대전광역시 유성구 가정로 99,305804,34115,,,,127.355568163718,36.3870730013614,krict
MA010120220806910141,한국지질연구원매점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,30,대전광역시,30200,유성구,30200550,신성동,3020012600,가정동,3020012600100300000,1,대지,30,,대전광역시 유성구 가정동 30,302003167005,대전광역시 유성구 과학로,124,,3020012600100300000007029,한국지질자원연구원,대전광역시 유성구 과학로 124,305804,34132,,2,,127.357357366312,36.3810568541661,krict
MA0106202201A0824688,블루포트한국지질자원연구점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012600,가정동,3020012600100300000,1,대지,30,,대전광역시 유성구 가정동 30,302003167005,대전광역시 유성구 과학로,124,,3020012600100300000007029,,대전광역시 유성구 과학로 124,305804,34132,,,,127.357357366312,36.3810568541661,krict
MA010120220807035685,신우웰한국에너지기술연구원점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100710002,1,대지,71,2,대전광역시 유성구 장동 71-2,302003167001,대전광역시 유성구 가정로,152,,3020012800100710002007031,,대전광역시 유성구 가정로 152,305804,34129,,,,127.359010946367,36.3843862277834,krict
MA010120220808742158,디에떼에스프레소한국에너지기술연구원점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100710002,1,대지,71,2,대전광역시 유성구 장동 71-2,302003167001,대전광역시 유성구 가정로,152,,3020012800100710002007031,한국에너지기술연구소,대전광역시 유성구 가정로 152,305804,34129,,1,,127.359010946367,36.3843862277834,krict
MA010120220813585000,에너지과학기술협동조합,,M1,과학·기술,M109,기술 서비스,M10999,기타 엔지니어링 서비스업,M72129,기타 엔지니어링 서비스업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100710002,1,대지,71,2,대전광역시 유성구 장동 71-2,302003167001,대전광역시 유성구 가정로,152,,3020012800100710002007031,한국에너지기술연구소,대전광역시 유성구 가정로 152,305804,34129,,,,127.359010946367,36.3843862277834,krict
MA010120220811511501,디이앤씨,,M1,과학·기술,M109,기술 서비스,M10999,기타 엔지니어링 서비스업,M71531,경영 컨설팅업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100710002,1,대지,71,2,대전광역시 유성구 장동 71-2,302003167001,대전광역시 유성구 가정로,152,,3020012800100710002007031,한국에너지기술연구소,대전광역시 유성구 가정로 152,305804,34129,,,,127.359010946367,36.3843862277834,krict
MA0106202201A0976701,아워홈LG생활건강,대전점,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100840000,1,대지,84,,대전광역시 유성구 장동 84,302003167001,대전광역시 유성구 가정로,175,,3020012800100840000006970,,대전광역시 유성구 가정로 175,305804,34114,,,,127.36243157935,36.3865837653052,krict
MA010120220810751692,아워홈LG생활건강R&D캠퍼스,대전점,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56130,기관 구내식당업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100840000,1,대지,84,,대전광역시 유성구 장동 84,302003167001,대전광역시 유성구 가정로,175,,3020012800100840000006970,구내식당,대전광역시 유성구 가정로 175,305804,34114,,1,,127.36243157935,36.3865837653052,krict
MA010120220810047643,고메,코리아,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100590001,1,대지,59,1,대전광역시 유성구 장동 59-1,302003167002,대전광역시 유성구 가정북로,26,25,3020012800100590001006689,,대전광역시 유성구 가정북로 26-25,305804,34113,,2,,127.363248963758,36.3873923354096,krict
MA010120220806245554,대덕밸리,,N1,시설관리·임대,N101,시설관리,N10101,사업시설 유지·관리 서비스업,N74100,사업시설 유지ㆍ관리 서비스업,30,대전광역시,30200,유성구,30200550,신성동,3020012800,장동,3020012800100590001,1,대지,59,1,대전광역시 유성구 장동 59-1,302003167002,대전광역시 유성구 가정북로,26,25,3020012800100590001006689,,대전광역시 유성구 가정북로 26-25,305804,34113,,,,127.363248963758,36.3873923354096,krict
